149,0.26667,0.50833,0.22500,27.67213,15.33333,19.93750,0.83330,2
150,0.49189,0.14595,0.36216,22.92593,19.58209,19.61538,0.30000,1
151,0.55725,0.12977,0.31298,27.47059,11.31707,20.60274,0.60000,1
152,0.26786,0.28571,0.44643,25.87500,10.28000,14.26667,0.75000,1
153,0.19167,0.49167,0.31667,28.79661,12.52632,24.30435,0.66670,0
154,0.32727,0.25455,0.41818,34.35714,20.21739,27.83333,0.42860,2
155,0.29570,0.25269,0.45161,28.53191,15.47619,17.43636,0.87500,1
156,0.13889,0.37037,0.49074,19.90000,16.15094,14.00000,0.50000,0
157,0.37222,0.33889,0.28889,23.49180,12.78846,20.40299,0.78570,0
158,0.32203,0.36158,0.31638,26.29688,14.76786,20.01754,0.75000,0
159,0.28272,0.44503,0.27225,23.75294,14.03846,17.88889,0.60000,0
160,0.33858,0.48031,0.18110,21.63934,14.82609,22.62791,0.50000,1
161,0.44275,0.12977,0.42748,17.76471,16.30357,17.29310,0.00000,1
162,0.39552,0.40299,0.20149,26.46296,16.55556,26.47170,0.53330,1
163,0.22059,0.04412,0.73529,36.33333,15.28000,10.20000,0.50000,1
164,0.44615,0.07692,0.47692,7.20000,14.51613,21.32759,0.00000,0
165,0.19084,0.17557,0.63359,24.60870,15.53012,22.84000,0.66670,0
166,0.26190,0.05556,0.68254,21.28571,16.47674,13.87879,0.33330,0
167,0.16304,0.05978,0.77717,36.18182,22.53846,25.53333,0.16670,0
168,0.12613,0.67568,0.19820,23.16000,8.18182,17.00000,1.00000,0
169,0.50758,0.09091,0.40152,27.16667,14.45283,21.64179,0.25000,1
170,0.35484,0.37903,0.26613,29.80851,9.90909,19.00000,0.83330,1
171,0.11538,0.75000,0.13462,20.92308,11.28571,10.50000,1.00000,2
172,0.11024,0.73228,0.15748,19.62366,10.55000,13.35714,1.00000,2
173,0.11628,0.58140,0.30233,25.05333,13.46154,14.73333,0.50000,2
174,0.35455,0.18182,0.46364,22.45000,11.00000,16.20513,0.33330,2
175,0.28777,0.13669,0.57554,22.05263,19.16250,16.47500,0.40000,1
176,0.47059,0.04412,0.48529,19.66667,17.75758,21.28125,0.00000,1
177,0.25263,0.52105,0.22632,29.61616,17.86047,20.72917,0.81250,0
178,0.48958,0.20833,0.30208,28.87500,8.82759,15.65957,0.75000,2
179,0.54135,0.15038,0.30827,25.55000,10.00000,20.01389,1.00000,1
180,0.56897,0.01724,0.41379,18.00000,11.08333,17.87879,0.00000,2
181,0.46512,0.18605,0.34884,25.25000,14.42222,20.53333,0.44440,0
182,0.59701,0.14925,0.25373,24.70000,10.44118,21.13750,0.00000,2
183,0.53846,0.16923,0.29231,26.00000,15.47368,21.77143,0.33330,0
184,0.39706,0.14706,0.45588,17.80000,15.61290,13.48148,0.00000,1
185,0.39200,0.10400,0.50400,27.84615,21.50794,22.91837,0.25000,2
186,0.36923,0.09231,0.53846,22.33333,18.82857,26.95833,0.11110,2
187,0.23140,0.02479,0.74380,23.00000,16.47778,19.35714,0.00000,0
188,0.44693,0.18994,0.36313,26.29412,14.35385,20.92500,0.58330,2
189,0.38182,0.20000,0.41818,42.63636,18.60870,26.19048,1.00000,2
190,0.26866,0.31343,0.41791,26.76190,13.80357,18.50000,0.75000,1
191,0.30645,0.24194,0.45161,26.55556,15.75000,17.52632,0.80000,2
192,0.27612,0.38060,0.34328,20.29412,10.47826,15.02703,1.00000,2
193,0.33858,0.09449,0.56693,17.75000,14.76389,22.51163,0.33330,2
194,0.08911,0.85149,0.05941,26.46512,3.33333,15.55556,0.90910,0
195,0.28099,0.42149,0.29752,26.56863,8.88889,18.47059,0.60000,1
196,0.30882,0.36765,0.32353,26.28000,12.86364,18.71429,0.83330,1
197,0.15966,0.33613,0.50420,32.97500,16.76667,19.10526,0.73330,1
198,0.30075,0.55639,0.14286,26.83784,4.84211,17.22500,1.00000,0
200,0.21642,0.64925,0.13433,21.91954,13.72222,24.13793,0.71430,0
201,0.37931,0.31034,0.31034,21.22222,5.38889,17.95455,0.50000,2
202,0.23846,0.46154,0.30000,14.11667,6.48718,12.45161,1.00000,0
203,0.30769,0.45192,0.24038,25.72340,10.16000,15.93750,1.00000,0
204,0.29851,0.39552,0.30597,28.07547,7.41463,12.92500,1.00000,0
205,0.41322,0.22314,0.36364,33.62963,16.52273,19.54000,0.80000,1
207,0.34906,0.25472,0.39623,24.07407,17.11905,17.56757,0.50000,1
208,0.25373,0.52239,0.22388,25.28571,12.73333,22.41176,0.66670,1
209,0.52206,0.22794,0.25000,25.64516,11.67647,22.14085,0.80000,1
210,0.33155,0.34759,0.32086,22.36923,9.60000,17.90323,1.00000,0
211,0.33846,0.26154,0.40000,24.58824,12.46154,20.75000,0.83330,1
212,0.23214,0.55357,0.21429,26.40323,13.95833,20.00000,0.80000,2
213,0.27407,0.22222,0.50370,27.66667,14.01471,15.37838,1.00000,1
214,0.27027,0.43243,0.29730,25.04167,18.00000,22.33333,0.37500,0
215,0.20994,0.56354,0.22652,19.20588,11.90244,15.10526,1.00000,0
216,0.37778,0.36296,0.25926,18.65306,7.85714,16.15686,0.66670,1
217,0.19355,0.70968,0.09677,25.96591,14.00000,21.29167,0.90000,0
218,0.50746,0.21642,0.27612,25.55172,3.97297,15.04412,1.00000,0
219,0.48921,0.26619,0.24460,23.70270,12.02941,21.17647,0.60000,1
220,0.06767,0.77444,0.15789,16.16505,7.85714,11.44444,1.00000,1
221,0.18349,0.73394,0.08257,18.66250,9.55556,14.35000,1.00000,1
222,0.39706,0.32353,0.27941,29.72727,10.23684,20.05556,1.00000,0
223,0.43802,0.27273,0.28926,19.12121,7.94286,16.98113,0.66670,2
224,0.06767,0.60902,0.32331,22.01235,7.44186,10.22222,1.00000,0
225,0.27692,0.49231,0.23077,27.50000,14.66667,27.38889,0.55560,0
226,0.49580,0.10924,0.39496,21.84615,17.48936,22.88136,0.00000,2
227,0.18462,0.66154,0.15385,25.76744,5.20000,15.16667,1.00000,0
228,0.14961,0.57480,0.27559,28.87671,17.62857,17.94737,1.00000,1
229,0.06604,0.74528,0.18868,22.35443,12.50000,15.28571,1.00000,0
230,0.23529,0.35294,0.41176,20.64583,12.66071,13.96875,1.00000,0
231,0.29231,0.32308,0.38462,29.19048,11.14000,15.76316,0.87500,0
232,0.32500,0.22500,0.45000,26.00000,18.11111,21.82051,0.20000,0
233,0.17910,0.58209,0.23881,25.35897,15.87500,17.83333,1.00000,2
234,0.37984,0.31783,0.30233,19.95122,6.89744,19.02041,0.75000,1
235,0.26446,0.16529,0.57025,21.95000,19.24638,18.56250,0.25000,1
236,0.38129,0.28058,0.33813,28.30769,20.06383,17.28302,0.28570,0
237,0.43478,0.15942,0.40580,23.90909,16.60714,17.58333,0.50000,0
238,0.23656,0.58065,0.18280,24.29630,16.47059,21.38636,1.00000,0
239,0.66197,0.08451,0.25352,8.83333,11.22222,18.95745,0.00000,0
240,0.22807,0.13158,0.64035,33.13333,17.82192,25.80769,0.36360,0
241,0.37681,0.14493,0.47826,16.80000,15.45455,20.80769,0.00000,0
242,0.40769,0.16154,0.43077,29.04762,21.00000,22.50943,0.50000,1
243,0.25833,0.51667,0.22500,23.00000,9.44444,14.58065,1.00000,0
244,0.59350,0.10569,0.30081,19.76923,16.54054,22.61644,0.20000,1
245,0.44928,0.21739,0.33333,23.33333,15.43478,16.58065,1.00000,0
246,0.27143,0.32857,0.40000,26.34783,11.71429,19.78947,1.00000,0
247,0.21429,0.43651,0.34921,21.69091,9.70455,17.88889,1.00000,0
248,0.45736,0.17054,0.37209,22.68182,14.12500,23.72881,0.40000,2
249,0.11765,0.64706,0.23529,24.14286,13.28571,19.28571,1.00000,0
250,0.07353,0.68382,0.24265,23.61290,14.36364,8.20000,0.85710,0
251,0.19380,0.63566,0.17054,20.45122,9.36364,17.12000,1.00000,0
252,0.26154,0.50769,0.23077,31.87879,12.20000,21.05882,1.00000,1
253,0.31183,0.43548,0.25269,24.39506,11.06383,19.01724,1.00000,0
254,0.09091,0.71212,0.19697,26.19149,6.07692,16.50000,1.00000,1
255,0.15942,0.50725,0.33333,22.27143,10.52174,15.86364,0.75000,0
256,0.32308,0.24615,0.43077,28.31250,13.85714,23.85714,0.66670,1
257,0.11200,0.74400,0.14400,22.75269,7.88889,27.92857,0.80000,0
258,0.21138,0.67480,0.11382,21.50602,4.07143,11.50000,1.00000,0
259,0.27143,0.47143,0.25714,21.51515,12.66667,19.57895,0.00000,0
260,0.42105,0.18045,0.39850,22.83333,13.43396,19.89286,0.75000,1
261,0.49635,0.21898,0.28467,28.76667,13.79487,19.82353,0.40000,2
262,0.13869,0.65693,0.20438,22.12222,8.10714,12.78947,1.00000,0
263,0.07143,0.65079,0.27778,26.54878,5.71429,10.22222,1.00000,0
264,0.28571,0.41353,0.30075,23.36364,13.47500,17.60526,0.75000,2
265,0.52344,0.11719,0.35938,17.86667,13.06522,23.80597,0.11110,2
266,0.20588,0.38971,0.40441,21.18868,11.41818,16.64286,1.00000,2
267,0.46667,0.02222,0.51111,12.00000,13.98551,20.55556,0.00000,1
268,0.49438,0.07865,0.42697,26.57143,14.89474,21.22727,0.18180,2
269,0.56522,0.18261,0.25217,23.90476,13.27586,21.16923,0.23080,1
270,0.34307,0.19708,0.45985,21.25926,14.20635,16.34043,0.20000,0
271,0.22308,0.53846,0.23846,22.27143,9.45161,15.37931,1.00000,1
272,0.47399,0.27168,0.25434,27.51064,12.22727,19.48780,0.72730,0
273,0.50811,0.08108,0.41081,38.00000,17.15789,23.51064,0.54550,1
274,0.19298,0.28070,0.52632,27.18750,15.00000,19.00000,0.00000,2
275,0.38406,0.18841,0.42754,22.03846,9.35593,17.07547,0.33330,1
276,0.33333,0.25397,0.41270,27.43750,10.46154,18.04762,1.00000,1
277,0.35385,0.10769,0.53846,30.14286,17.48571,22.56522,0.00000,1
278,0.43939,0.25758,0.30303,25.88235,11.25000,18.12069,1.00000,0
279,0.50427,0.10256,0.39316,19.16667,22.43478,23.38983,0.15380,2
280,0.30000,0.47692,0.22308,22.16129,9.68966,16.15385,1.00000,1
281,0.41463,0.28455,0.30081,26.25714,6.67568,20.25490,0.55560,1
282,0.32124,0.15544,0.52332,24.86667,16.51485,18.93548,0.33330,0
283,0.12069,0.28448,0.59483,27.93939,15.91304,12.50000,0.66670,1
284,0.07692,0.36538,0.55769,31.31579,18.51724,26.50000,0.66670,1
285,0.26866,0.49254,0.23881,28.36364,15.87500,14.83333,1.00000,2
286,0.46457,0.05512,0.48031,22.85714,16.16393,22.03390,0.00000,2
287,0.25600,0.60800,0.13600,25.94737,11.05882,18.06250,0.83330,1
288,0.20312,0.64062,0.15625,25.34146,11.40000,18.30769,0.92310,2
289,0.30469,0.37500,0.32031,27.35417,6.53659,17.87179,1.00000,2
290,0.24818,0.45985,0.29197,24.39683,15.22500,14.94118,1.00000,1
291,0.36975,0.40336,0.22689,24.62500,10.85185,19.63636,0.57140,2
292,0.20161,0.64516,0.15323,24.51250,13.00000,22.16000,1.00000,1
293,0.23077,0.47692,0.29231,26.06452,17.26316,20.26667,0.55560,1
294,0.35659,0.21705,0.42636,19.14286,13.80000,20.86957,0.50000,1
295,0.23438,0.49219,0.27344,29.50794,16.02857,19.93333,0.91670,0
296,0.08148,0.74815,0.17037,22.85149,8.91304,15.63636,1.00000,0
297,0.26087,0.11594,0.62319,21.00000,17.34884,16.94444,0.00000,1
298,0.31683,0.44554,0.23762,24.95556,11.83333,18.12500,1.00000,1
299,0.59055,0.05512,0.35433,16.85714,10.53333,20.96000,0.00000,2
300,0.07752,0.68992,0.23256,23.80899,6.40000,18.10000,0.85710,1
301,0.64844,0.18750,0.16406,26.16667,9.61905,22.15663,0.33330,1
302,0.45522,0.27612,0.26866,22.35135,11.52778,15.88525,1.00000,2
303,0.36434,0.24031,0.39535,22.35484,16.39216,23.17021,0.44440,2
304,0.52206,0.14706,0.33088,30.10000,16.97778,25.50704,0.33330,1
305,0.45238,0.15079,0.39683,19.57895,15.98000,14.66667,0.00000,1
306,0.31429,0.25714,0.42857,26.68889,16.88000,17.16364,0.44440,1
307,0.35455,0.20909,0.43636,29.65217,11.22917,17.89744,0.75000,1
308,0.24806,0.54264,0.20930,23.94286,13.59259,19.78125,1.00000,1
309,0.13084,0.06542,0.80374,11.71429,20.10465,28.85714,0.00000,1
310,0.16364,0.22727,0.60909,22.20000,16.11940,17.83333,0.00000,1
311,0.21101,0.42202,0.36697,19.23913,12.25000,21.17391,1.00000,1
312,0.12500,0.35938,0.51562,24.17391,19.95455,28.00000,0.50000,1
313,0.15966,0.15126,0.68908,21.72222,17.89024,16.68421,0.25000,1
314,0.16176,0.08824,0.75000,27.08333,16.19608,19.54545,0.16670,1
315,0.22059,0.08824,0.69118,22.66667,19.80851,17.26667,0.20000,1
316,0.23846,0.13846,0.62308,21.72222,15.02469,22.03226,0.00000,1
317,0.30233,0.09302,0.60465,22.50000,13.10256,18.97436,0.33330,1
318,0.13846,0.66923,0.19231,20.16092,12.08000,14.66667,0.80000,2
319,0.17213,0.46721,0.36066,21.28070,6.95455,15.52381,1.00000,2
320,0.14173,0.74016,0.11811,23.03191,14.73333,14.61111,1.00000,2
321,0.08163,0.69388,0.22449,30.70588,21.18182,28.50000,0.80000,2
322,0.33019,0.28302,0.38679,23.36667,13.85366,18.14286,0.33330,2
323,0.34286,0.17857,0.47857,23.44000,15.56716,18.56250,0.25000,2
324,0.27374,0.52514,0.20112,24.21277,15.25000,19.95918,0.80000,2
325,0.24800,0.60000,0.15200,26.29333,12.36842,26.61290,0.66670,1
326,0.19231,0.62308,0.18462,30.41975,16.79167,24.20000,0.76470,1
327,0.13178,0.51938,0.34884,19.55224,14.31111,19.11765,1.00000,1
328,0.23358,0.02920,0.73723,17.75000,19.00990,16.53125,0.00000,0
329,0.29008,0.51145,0.19847,26.55224,11.11538,20.71053,0.71430,1
330,0.11852,0.57037,0.31111,20.59740,12.97619,10.75000,1.00000,0
331,0.38462,0.30769,0.30769,30.50000,18.65000,24.40000,0.55560,1
332,0.18750,0.73438,0.07812,23.62766,11.70000,19.50000,1.00000,2
333,0.10791,0.66906,0.22302,22.58065,11.09677,16.06667,1.00000,0
334,0.11852,0.66667,0.21481,22.08889,15.00000,11.93750,1.00000,0
335,0.55645,0.12903,0.31452,28.50000,13.38462,22.50725,0.60000,0
336,0.63636,0.14439,0.21925,19.96296,10.26829,20.81513,0.33330,1
337,0.56085,0.13228,0.30688,25.40000,13.20690,20.91509,0.20000,0
338,0.30769,0.38462,0.30769,20.70000,7.00000,15.10000,1.00000,2
339,0.40945,0.29134,0.29921,30.35135,17.15789,23.90385,0.44440,2
340,0.39706,0.25000,0.35294,19.94118,12.37500,14.44444,0.00000,2
341,0.26772,0.21260,0.51969,21.62963,14.87879,16.38235,0.33330,1
342,0.23846,0.20000,0.56154,27.26923,14.75342,18.61290,0.50000,2
343,0.10294,0.39706,0.50000,30.14815,11.85294,15.57143,0.80000,1
344,0.07353,0.52941,0.39706,20.44444,10.07407,3.60000,1.00000,1
345,0.16418,0.41791,0.41791,26.25000,17.75000,20.45455,0.66670,1
346,0.16092,0.51149,0.32759,24.32584,16.59649,15.46429,0.71430,2
347,0.17989,0.40741,0.41270,26.75325,15.73077,16.55882,0.66670,2
348,0.07143,0.70000,0.22857,20.30612,14.25000,17.40000,1.00000,1
349,0.11200,0.60000,0.28800,27.16000,12.33333,15.35714,1.00000,1
350,0.14516,0.46774,0.38710,26.00000,12.79167,16.66667,1.00000,0
351,0.09659,0.77273,0.13068,24.62500,10.91304,14.82353,0.92860,1
352,0.24038,0.25000,0.50962,26.96154,15.35849,19.52000,0.37500,2
353,0.13472,0.51813,0.34715,21.39000,8.98507,11.50000,1.00000,0
354,0.14286,0.48413,0.37302,31.11475,16.14894,19.27778,1.00000,0
355,0.15966,0.32773,0.51261,23.92308,22.60656,23.21053,0.40000,0
356,0.08333,0.75000,0.16667,20.98765,12.11111,11.44444,1.00000,0
357,0.10294,0.69118,0.20588,18.17021,9.50000,5.57143,1.00000,0
358,0.04615,0.80000,0.15385,18.01923,4.70000,14.66667,1.00000,0
359,0.24793,0.47107,0.28099,22.40351,12.82353,13.26667,0.50000,0
360,0.25984,0.26772,0.47244,25.88235,13.50000,16.42424,0.42860,0
